onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.006	36787	START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
0.006	44.574	36793	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
44.58	9.636	81367	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
54.216	3.0	91003	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
58.349	0.75	95136	WORD	n/a	wordpools/wordpool_EN.txt	YOLK	0	3	0	RepFR1	2	R1590T
60.086	0.75	96873	WORD	n/a	wordpools/wordpool_EN.txt	SWORD	1	2	0	RepFR1	2	R1590T
61.783	0.75	98570	WORD	n/a	wordpools/wordpool_EN.txt	FRIEND	2	3	0	RepFR1	2	R1590T
63.483	0.75	100270	WORD	n/a	wordpools/wordpool_EN.txt	HOOF	3	1	0	RepFR1	2	R1590T
65.084	0.75	101871	WORD	n/a	wordpools/wordpool_EN.txt	HOOK	4	1	0	RepFR1	2	R1590T
66.752	0.75	103539	WORD	n/a	wordpools/wordpool_EN.txt	YOLK	5	3	0	RepFR1	2	R1590T
68.518	0.75	105305	WORD	n/a	wordpools/wordpool_EN.txt	FRIEND	6	3	0	RepFR1	2	R1590T
70.067	0.75	106854	WORD	n/a	wordpools/wordpool_EN.txt	CLIFF	7	1	0	RepFR1	2	R1590T
71.686	0.75	108473	WORD	n/a	wordpools/wordpool_EN.txt	ROD	8	3	0	RepFR1	2	R1590T
73.403	0.75	110190	WORD	n/a	wordpools/wordpool_EN.txt	CLOWN	9	3	0	RepFR1	2	R1590T
75.002	0.75	111789	WORD	n/a	wordpools/wordpool_EN.txt	HEDGE	10	3	0	RepFR1	2	R1590T
76.519	0.75	113306	WORD	n/a	wordpools/wordpool_EN.txt	ROD	11	3	0	RepFR1	2	R1590T
78.035	0.75	114822	WORD	n/a	wordpools/wordpool_EN.txt	CLOWN	12	3	0	RepFR1	2	R1590T
79.635	0.75	116422	WORD	n/a	wordpools/wordpool_EN.txt	HEDGE	13	3	0	RepFR1	2	R1590T
81.186	0.75	117973	WORD	n/a	wordpools/wordpool_EN.txt	FRIEND	14	3	0	RepFR1	2	R1590T
82.803	0.75	119590	WORD	n/a	wordpools/wordpool_EN.txt	BRICK	15	2	0	RepFR1	2	R1590T
84.554	0.75	121341	WORD	n/a	wordpools/wordpool_EN.txt	PURSE	16	2	0	RepFR1	2	R1590T
86.287	0.75	123074	WORD	n/a	wordpools/wordpool_EN.txt	CHILD	17	3	0	RepFR1	2	R1590T
87.839	0.75	124626	WORD	n/a	wordpools/wordpool_EN.txt	SWORD	18	2	0	RepFR1	2	R1590T
89.521	0.75	126308	WORD	n/a	wordpools/wordpool_EN.txt	HEDGE	19	3	0	RepFR1	2	R1590T
91.071	0.75	127858	WORD	n/a	wordpools/wordpool_EN.txt	BRICK	20	2	0	RepFR1	2	R1590T
92.688	0.75	129475	WORD	n/a	wordpools/wordpool_EN.txt	PURSE	21	2	0	RepFR1	2	R1590T
94.205	0.75	130992	WORD	n/a	wordpools/wordpool_EN.txt	CHILD	22	3	0	RepFR1	2	R1590T
95.821	0.75	132608	WORD	n/a	wordpools/wordpool_EN.txt	ROD	23	3	0	RepFR1	2	R1590T
97.422	0.75	134209	WORD	n/a	wordpools/wordpool_EN.txt	CLOWN	24	3	0	RepFR1	2	R1590T
99.005	0.75	135792	WORD	n/a	wordpools/wordpool_EN.txt	CHILD	25	3	0	RepFR1	2	R1590T
100.589	0.75	137376	WORD	n/a	wordpools/wordpool_EN.txt	YOLK	26	3	0	RepFR1	2	R1590T
109.857	0.37	146644	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
110.227	0.365	147014	REC_WORD_VV	0.37	n/a	<>	-999	-999	0	RepFR1	2	R1590T
110.592	0.897	147379	REC_WORD	0.735	n/a	FRIEND	-999	3	0	RepFR1	2	R1590T
111.489	0.614	148276	REC_WORD	1.632	n/a	HOOK	-999	1	0	RepFR1	2	R1590T
112.103	1.197	148890	REC_WORD	2.246	n/a	SWORD	-999	2	0	RepFR1	2	R1590T
113.3	0.856	150087	REC_WORD	3.443	n/a	YOLK	-999	3	0	RepFR1	2	R1590T
114.156	1.065	150943	REC_WORD	4.299	n/a	CHILD	-999	3	0	RepFR1	2	R1590T
115.221	7.11	152008	REC_WORD	5.364	n/a	HEDGE	-999	3	0	RepFR1	2	R1590T
122.331	17.745	159118	REC_WORD	12.474	n/a	CLIFF	-999	1	0	RepFR1	2	R1590T
140.076	0.048	176863	REC_END	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1590T
140.124	13.323	176911	TRIAL_START	n/a	n/a	n/a	-999	-999	1	RepFR1	2	R1590T
153.447	3.0	190234	COUNTDOWN	n/a	n/a	n/a	-999	-999	1	RepFR1	2	R1590T
157.58	0.75	194367	WORD	n/a	wordpools/wordpool_EN.txt	DOG	0	3	1	RepFR1	2	R1590T
159.215	0.75	196002	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	1	2	1	RepFR1	2	R1590T
160.83	0.75	197617	WORD	n/a	wordpools/wordpool_EN.txt	POND	2	3	1	RepFR1	2	R1590T
162.481	0.75	199268	WORD	n/a	wordpools/wordpool_EN.txt	BUSH	3	1	1	RepFR1	2	R1590T
164.081	0.75	200868	WORD	n/a	wordpools/wordpool_EN.txt	PET	4	3	1	RepFR1	2	R1590T
165.648	0.75	202435	WORD	n/a	wordpools/wordpool_EN.txt	INN	5	1	1	RepFR1	2	R1590T
167.215	0.75	204002	WORD	n/a	wordpools/wordpool_EN.txt	BEAN	6	1	1	RepFR1	2	R1590T
168.797	0.75	205584	WORD	n/a	wordpools/wordpool_EN.txt	DOG	7	3	1	RepFR1	2	R1590T
170.332	0.75	207119	WORD	n/a	wordpools/wordpool_EN.txt	LODGE	8	2	1	RepFR1	2	R1590T
171.95	0.75	208737	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	9	2	1	RepFR1	2	R1590T
173.599	0.75	210386	WORD	n/a	wordpools/wordpool_EN.txt	POND	10	3	1	RepFR1	2	R1590T
175.152	0.75	211939	WORD	n/a	wordpools/wordpool_EN.txt	CUP	11	3	1	RepFR1	2	R1590T
176.784	0.75	213571	WORD	n/a	wordpools/wordpool_EN.txt	PARK	12	3	1	RepFR1	2	R1590T
178.5	0.75	215287	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	13	3	1	RepFR1	2	R1590T
180.217	0.75	217004	WORD	n/a	wordpools/wordpool_EN.txt	PARK	14	3	1	RepFR1	2	R1590T
181.884	0.75	218671	WORD	n/a	wordpools/wordpool_EN.txt	YARN	15	2	1	RepFR1	2	R1590T
183.551	0.75	220338	WORD	n/a	wordpools/wordpool_EN.txt	CUP	16	3	1	RepFR1	2	R1590T
185.168	0.75	221955	WORD	n/a	wordpools/wordpool_EN.txt	LODGE	17	2	1	RepFR1	2	R1590T
186.836	0.75	223623	WORD	n/a	wordpools/wordpool_EN.txt	CUP	18	3	1	RepFR1	2	R1590T
188.552	0.75	225339	WORD	n/a	wordpools/wordpool_EN.txt	DOG	19	3	1	RepFR1	2	R1590T
190.287	0.75	227074	WORD	n/a	wordpools/wordpool_EN.txt	POND	20	3	1	RepFR1	2	R1590T
191.902	0.75	228689	WORD	n/a	wordpools/wordpool_EN.txt	PARK	21	3	1	RepFR1	2	R1590T
193.421	0.75	230208	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	22	3	1	RepFR1	2	R1590T
194.97	0.75	231757	WORD	n/a	wordpools/wordpool_EN.txt	YARN	23	2	1	RepFR1	2	R1590T
