onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	199.828	-1	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1593D
199.828	10.136	101916	TRIAL_START	n/a	n/a	n/a	-999	-999	-999	RepFR1	0	R1593D
209.964	3.0	107106	COUNTDOWN	n/a	n/a	n/a	-999	-999	-999	RepFR1	0	R1593D
214.014	1.6	109179	WORD	n/a	wordpools/wordpool_EN.txt	INN	0	1	0	RepFR1	0	R1593D
215.615	0.801	109999	WORD_OFF	n/a	n/a	n/a	0	-999	0	RepFR1	0	R1593D
216.416	1.6	110409	WORD	n/a	wordpools/wordpool_EN.txt	FENCE	1	3	0	RepFR1	0	R1593D
218.016	0.833	111228	WORD_OFF	n/a	n/a	n/a	1	-999	0	RepFR1	0	R1593D
218.849	1.6	111655	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	2	2	0	RepFR1	0	R1593D
220.449	0.951	112474	WORD_OFF	n/a	n/a	n/a	2	-999	0	RepFR1	0	R1593D
221.4	1.6	112961	WORD	n/a	wordpools/wordpool_EN.txt	MARSH	3	3	0	RepFR1	0	R1593D
223.0	0.934	113780	WORD_OFF	n/a	n/a	n/a	3	-999	0	RepFR1	0	R1593D
223.934	1.6	114258	WORD	n/a	wordpools/wordpool_EN.txt	ROAD	4	2	0	RepFR1	0	R1593D
225.534	0.85	115077	WORD_OFF	n/a	n/a	n/a	4	-999	0	RepFR1	0	R1593D
226.384	1.6	115512	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	5	3	0	RepFR1	0	R1593D
227.984	0.984	116332	WORD_OFF	n/a	n/a	n/a	5	-999	0	RepFR1	0	R1593D
228.968	1.6	116835	WORD	n/a	wordpools/wordpool_EN.txt	COIN	6	3	0	RepFR1	0	R1593D
230.568	0.983	117655	WORD_OFF	n/a	n/a	n/a	6	-999	0	RepFR1	0	R1593D
231.551	1.6	118158	WORD	n/a	wordpools/wordpool_EN.txt	FENCE	7	3	0	RepFR1	0	R1593D
233.152	0.983	118978	WORD_OFF	n/a	n/a	n/a	7	-999	0	RepFR1	0	R1593D
234.135	1.6	119481	WORD	n/a	wordpools/wordpool_EN.txt	CROSS	8	2	0	RepFR1	0	R1593D
235.736	1.0	120301	WORD_OFF	n/a	n/a	n/a	8	-999	0	RepFR1	0	R1593D
236.736	1.6	120813	WORD	n/a	wordpools/wordpool_EN.txt	JET	9	3	0	RepFR1	0	R1593D
238.336	0.984	121632	WORD_OFF	n/a	n/a	n/a	9	-999	0	RepFR1	0	R1593D
239.32	1.6	122136	WORD	n/a	wordpools/wordpool_EN.txt	SPACE	10	3	0	RepFR1	0	R1593D
240.92	0.967	122955	WORD_OFF	n/a	n/a	n/a	10	-999	0	RepFR1	0	R1593D
241.887	1.6	123450	WORD	n/a	wordpools/wordpool_EN.txt	GRASS	11	1	0	RepFR1	0	R1593D
243.487	0.9	124269	WORD_OFF	n/a	n/a	n/a	11	-999	0	RepFR1	0	R1593D
244.387	1.6	124730	WORD	n/a	wordpools/wordpool_EN.txt	MARSH	12	3	0	RepFR1	0	R1593D
245.987	0.901	125549	WORD_OFF	n/a	n/a	n/a	12	-999	0	RepFR1	0	R1593D
246.888	1.6	126010	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	13	3	0	RepFR1	0	R1593D
248.488	0.917	126830	WORD_OFF	n/a	n/a	n/a	13	-999	0	RepFR1	0	R1593D
249.405	1.6	127299	WORD	n/a	wordpools/wordpool_EN.txt	COIN	14	3	0	RepFR1	0	R1593D
251.005	0.817	128118	WORD_OFF	n/a	n/a	n/a	14	-999	0	RepFR1	0	R1593D
251.822	1.6	128536	WORD	n/a	wordpools/wordpool_EN.txt	ROAD	15	2	0	RepFR1	0	R1593D
253.422	0.751	129356	WORD_OFF	n/a	n/a	n/a	15	-999	0	RepFR1	0	R1593D
254.173	1.6	129740	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	16	2	0	RepFR1	0	R1593D
255.772	0.984	130559	WORD_OFF	n/a	n/a	n/a	16	-999	0	RepFR1	0	R1593D
256.756	1.6	131063	WORD	n/a	wordpools/wordpool_EN.txt	JET	17	3	0	RepFR1	0	R1593D
258.357	0.982	131882	WORD_OFF	n/a	n/a	n/a	17	-999	0	RepFR1	0	R1593D
259.339	1.6	132385	WORD	n/a	wordpools/wordpool_EN.txt	SPACE	18	3	0	RepFR1	0	R1593D
260.94	0.801	133205	WORD_OFF	n/a	n/a	n/a	18	-999	0	RepFR1	0	R1593D
261.741	1.6	133615	WORD	n/a	wordpools/wordpool_EN.txt	MARSH	19	3	0	RepFR1	0	R1593D
263.341	0.9	134434	WORD_OFF	n/a	n/a	n/a	19	-999	0	RepFR1	0	R1593D
264.241	1.6	134895	WORD	n/a	wordpools/wordpool_EN.txt	JET	20	3	0	RepFR1	0	R1593D
265.841	0.985	135714	WORD_OFF	n/a	n/a	n/a	20	-999	0	RepFR1	0	R1593D
266.826	1.6	136218	WORD	n/a	wordpools/wordpool_EN.txt	CROSS	21	2	0	RepFR1	0	R1593D
268.426	0.966	137038	WORD_OFF	n/a	n/a	n/a	21	-999	0	RepFR1	0	R1593D
269.392	1.6	137532	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	22	3	0	RepFR1	0	R1593D
270.993	0.799	138352	WORD_OFF	n/a	n/a	n/a	22	-999	0	RepFR1	0	R1593D
271.792	1.6	138761	WORD	n/a	wordpools/wordpool_EN.txt	FENCE	23	3	0	RepFR1	0	R1593D
