onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	81.825	1228409	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1582E
81.825	3.0	1395968	COUNTDOWN	n/a	n/a	n/a	-999	-999	-999	RepFR1	2	R1582E
85.893	1.6	1404298	WORD	n/a	wordpools/wordpool_EN.txt	PLANT	0	2	0	RepFR1	2	R1582E
87.493	0.767	1407575	WORD_OFF	n/a	n/a	n/a	0	-999	0	RepFR1	2	R1582E
88.26	1.6	1409145	WORD	n/a	wordpools/wordpool_EN.txt	PAIL	1	2	0	RepFR1	2	R1582E
89.86	0.784	1412422	WORD_OFF	n/a	n/a	n/a	1	-999	0	RepFR1	2	R1582E
90.644	1.6	1414027	WORD	n/a	wordpools/wordpool_EN.txt	LIP	2	3	0	RepFR1	2	R1582E
92.245	0.916	1417306	WORD_OFF	n/a	n/a	n/a	2	-999	0	RepFR1	2	R1582E
93.161	1.6	1419181	WORD	n/a	wordpools/wordpool_EN.txt	COD	3	3	0	RepFR1	2	R1582E
94.761	1.0	1422458	WORD_OFF	n/a	n/a	n/a	3	-999	0	RepFR1	2	R1582E
95.761	1.6	1424506	WORD	n/a	wordpools/wordpool_EN.txt	HOLE	4	3	0	RepFR1	2	R1582E
97.362	0.882	1427784	WORD_OFF	n/a	n/a	n/a	4	-999	0	RepFR1	2	R1582E
98.244	1.6	1429590	WORD	n/a	wordpools/wordpool_EN.txt	MAIL	5	2	0	RepFR1	2	R1582E
99.845	0.784	1432869	WORD_OFF	n/a	n/a	n/a	5	-999	0	RepFR1	2	R1582E
100.629	1.6	1434474	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	6	3	0	RepFR1	2	R1582E
102.229	0.784	1437751	WORD_OFF	n/a	n/a	n/a	6	-999	0	RepFR1	2	R1582E
103.013	1.6	1439356	WORD	n/a	wordpools/wordpool_EN.txt	SEED	7	3	0	RepFR1	2	R1582E
104.614	0.849	1442635	WORD_OFF	n/a	n/a	n/a	7	-999	0	RepFR1	2	R1582E
105.463	1.6	1444373	WORD	n/a	wordpools/wordpool_EN.txt	LIP	8	3	0	RepFR1	2	R1582E
107.064	0.783	1447652	WORD_OFF	n/a	n/a	n/a	8	-999	0	RepFR1	2	R1582E
107.847	1.6	1449255	WORD	n/a	wordpools/wordpool_EN.txt	COD	9	3	0	RepFR1	2	R1582E
109.447	0.783	1452532	WORD_OFF	n/a	n/a	n/a	9	-999	0	RepFR1	2	R1582E
110.23	1.6	1454135	WORD	n/a	wordpools/wordpool_EN.txt	MAZE	10	3	0	RepFR1	2	R1582E
111.831	0.818	1457413	WORD_OFF	n/a	n/a	n/a	10	-999	0	RepFR1	2	R1582E
112.649	1.6	1459088	WORD	n/a	wordpools/wordpool_EN.txt	HOLE	11	3	0	RepFR1	2	R1582E
114.249	0.849	1462365	WORD_OFF	n/a	n/a	n/a	11	-999	0	RepFR1	2	R1582E
115.098	1.6	1464103	WORD	n/a	wordpools/wordpool_EN.txt	SEED	12	3	0	RepFR1	2	R1582E
116.698	0.834	1467380	WORD_OFF	n/a	n/a	n/a	12	-999	0	RepFR1	2	R1582E
117.532	1.6	1469088	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	13	3	0	RepFR1	2	R1582E
119.132	0.884	1472364	WORD_OFF	n/a	n/a	n/a	13	-999	0	RepFR1	2	R1582E
120.016	1.6	1474174	WORD	n/a	wordpools/wordpool_EN.txt	PAIL	14	2	0	RepFR1	2	R1582E
121.617	0.899	1477453	WORD_OFF	n/a	n/a	n/a	14	-999	0	RepFR1	2	R1582E
122.516	1.6	1479294	WORD	n/a	wordpools/wordpool_EN.txt	PLANT	15	2	0	RepFR1	2	R1582E
124.116	0.817	1482570	WORD_OFF	n/a	n/a	n/a	15	-999	0	RepFR1	2	R1582E
