onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.008	41738	START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
0.008	620.449	41746	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
620.457	8.485	662195	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
628.942	3.0	670680	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
633.209	0.75	674947	WORD	n/a	wordpools/wordpool_EN.txt	PORK	0	3	0	RepFR1	0	R1612E
634.909	0.75	676647	WORD	n/a	wordpools/wordpool_EN.txt	STREET	1	1	0	RepFR1	0	R1612E
636.509	0.75	678247	WORD	n/a	wordpools/wordpool_EN.txt	SPOUSE	2	2	0	RepFR1	0	R1612E
638.26	0.75	679998	WORD	n/a	wordpools/wordpool_EN.txt	PORK	3	3	0	RepFR1	0	R1612E
639.843	0.75	681581	WORD	n/a	wordpools/wordpool_EN.txt	FLASK	4	3	0	RepFR1	0	R1612E
641.51	0.75	683248	WORD	n/a	wordpools/wordpool_EN.txt	CAVE	5	3	0	RepFR1	0	R1612E
643.076	0.75	684814	WORD	n/a	wordpools/wordpool_EN.txt	FUR	6	3	0	RepFR1	0	R1612E
644.744	0.75	686482	WORD	n/a	wordpools/wordpool_EN.txt	THIEF	7	1	0	RepFR1	0	R1612E
646.327	0.75	688065	WORD	n/a	wordpools/wordpool_EN.txt	SPRING	8	3	0	RepFR1	0	R1612E
647.978	0.75	689716	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	9	3	0	RepFR1	0	R1612E
649.678	0.75	691416	WORD	n/a	wordpools/wordpool_EN.txt	BOOT	10	2	0	RepFR1	0	R1612E
651.395	0.75	693133	WORD	n/a	wordpools/wordpool_EN.txt	CAVE	11	3	0	RepFR1	0	R1612E
653.112	0.75	694850	WORD	n/a	wordpools/wordpool_EN.txt	SPRING	12	3	0	RepFR1	0	R1612E
654.746	0.75	696484	WORD	n/a	wordpools/wordpool_EN.txt	FLASK	13	3	0	RepFR1	0	R1612E
656.446	0.75	698184	WORD	n/a	wordpools/wordpool_EN.txt	CAVE	14	3	0	RepFR1	0	R1612E
658.146	0.75	699884	WORD	n/a	wordpools/wordpool_EN.txt	BOOT	15	2	0	RepFR1	0	R1612E
659.696	0.75	701434	WORD	n/a	wordpools/wordpool_EN.txt	PORK	16	3	0	RepFR1	0	R1612E
661.213	0.75	702951	WORD	n/a	wordpools/wordpool_EN.txt	SPRING	17	3	0	RepFR1	0	R1612E
662.73	0.75	704468	WORD	n/a	wordpools/wordpool_EN.txt	FLASK	18	3	0	RepFR1	0	R1612E
664.329	0.75	706067	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	19	3	0	RepFR1	0	R1612E
665.998	0.75	707736	WORD	n/a	wordpools/wordpool_EN.txt	CAPE	20	1	0	RepFR1	0	R1612E
667.665	0.75	709403	WORD	n/a	wordpools/wordpool_EN.txt	GATE	21	2	0	RepFR1	0	R1612E
669.215	0.75	710953	WORD	n/a	wordpools/wordpool_EN.txt	FUR	22	3	0	RepFR1	0	R1612E
670.865	0.75	712603	WORD	n/a	wordpools/wordpool_EN.txt	GATE	23	2	0	RepFR1	0	R1612E
672.398	0.75	714136	WORD	n/a	wordpools/wordpool_EN.txt	FUR	24	3	0	RepFR1	0	R1612E
674.015	0.75	715753	WORD	n/a	wordpools/wordpool_EN.txt	SOUP	25	3	0	RepFR1	0	R1612E
675.731	0.75	717469	WORD	n/a	wordpools/wordpool_EN.txt	SPOUSE	26	2	0	RepFR1	0	R1612E
684.933	0.81	726671	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
685.743	1.14	727481	REC_WORD_VV	0.81	n/a	<>	-999	-999	0	RepFR1	0	R1612E
686.883	2.928	728621	REC_WORD	1.95	n/a	P	-999	-999	0	RepFR1	0	R1612E
689.811	0.588	731549	REC_WORD_VV	4.878	n/a	<>	-999	-999	0	RepFR1	0	R1612E
690.399	0.83	732137	REC_WORD	5.466	n/a	SPOUSE	-999	2	0	RepFR1	0	R1612E
691.229	0.666	732967	REC_WORD	6.296	n/a	GATE	-999	2	0	RepFR1	0	R1612E
691.895	0.95	733633	REC_WORD_VV	6.962	n/a	<>	-999	-999	0	RepFR1	0	R1612E
692.845	2.13	734583	REC_WORD_VV	7.912	n/a	<>	-999	-999	0	RepFR1	0	R1612E
694.975	0.717	736713	REC_WORD	10.042	n/a	BOOT	-999	2	0	RepFR1	0	R1612E
695.692	10.543	737430	REC_WORD	10.759	n/a	FLASK	-999	3	0	RepFR1	0	R1612E
706.235	8.942	747973	REC_WORD	21.302	n/a	FUR	-999	3	0	RepFR1	0	R1612E
715.177	0.196	756915	REC_END	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1612E
715.373	49.055	757111	TRIAL_START	n/a	n/a	n/a	-999	-999	1	RepFR1	0	R1612E
764.428	3.0	806166	COUNTDOWN	n/a	n/a	n/a	-999	-999	1	RepFR1	0	R1612E
768.495	0.75	810233	WORD	n/a	wordpools/wordpool_EN.txt	BADGE	0	3	1	RepFR1	0	R1612E
770.178	0.75	811916	WORD	n/a	wordpools/wordpool_EN.txt	SHIELD	1	3	1	RepFR1	0	R1612E
