onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.006	45320	START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
0.006	174.247	45326	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
174.253	9.019	219573	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
183.272	3.0	228592	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
187.488	1.6	232808	WORD	n/a	wordpools/wordpool_EN.txt	PORK	0	3	0	RepFR1	1	R1589T
189.939	1.6	235259	WORD	n/a	wordpools/wordpool_EN.txt	PEARL	1	3	0	RepFR1	1	R1589T
192.488	1.6	237808	WORD	n/a	wordpools/wordpool_EN.txt	PORK	2	3	0	RepFR1	1	R1589T
194.974	1.6	240294	WORD	n/a	wordpools/wordpool_EN.txt	RAIL	3	3	0	RepFR1	1	R1589T
197.574	1.6	242894	WORD	n/a	wordpools/wordpool_EN.txt	PIT	4	3	0	RepFR1	1	R1589T
199.991	1.6	245311	WORD	n/a	wordpools/wordpool_EN.txt	PEARL	5	3	0	RepFR1	1	R1589T
202.373	1.6	247693	WORD	n/a	wordpools/wordpool_EN.txt	BEAST	6	2	0	RepFR1	1	R1589T
204.942	1.6	250262	WORD	n/a	wordpools/wordpool_EN.txt	CROSS	7	3	0	RepFR1	1	R1589T
207.491	1.6	252811	WORD	n/a	wordpools/wordpool_EN.txt	PIT	8	3	0	RepFR1	1	R1589T
209.908	1.6	255228	WORD	n/a	wordpools/wordpool_EN.txt	CLAY	9	2	0	RepFR1	1	R1589T
212.476	1.6	257796	WORD	n/a	wordpools/wordpool_EN.txt	RAIL	10	3	0	RepFR1	1	R1589T
215.06	1.6	260380	WORD	n/a	wordpools/wordpool_EN.txt	CROSS	11	3	0	RepFR1	1	R1589T
217.526	1.6	262846	WORD	n/a	wordpools/wordpool_EN.txt	BEAST	12	2	0	RepFR1	1	R1589T
220.077	1.6	265397	WORD	n/a	wordpools/wordpool_EN.txt	BRICK	13	1	0	RepFR1	1	R1589T
222.559	1.6	267879	WORD	n/a	wordpools/wordpool_EN.txt	PIT	14	3	0	RepFR1	1	R1589T
225.093	1.6	270413	WORD	n/a	wordpools/wordpool_EN.txt	CLAY	15	2	0	RepFR1	1	R1589T
227.527	1.6	272847	WORD	n/a	wordpools/wordpool_EN.txt	SINK	16	1	0	RepFR1	1	R1589T
230.011	1.6	275331	WORD	n/a	wordpools/wordpool_EN.txt	RAIL	17	3	0	RepFR1	1	R1589T
232.444	1.6	277764	WORD	n/a	wordpools/wordpool_EN.txt	HOSE	18	3	0	RepFR1	1	R1589T
234.862	1.6	280182	WORD	n/a	wordpools/wordpool_EN.txt	PEARL	19	3	0	RepFR1	1	R1589T
237.229	1.6	282549	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	20	2	0	RepFR1	1	R1589T
239.595	1.6	284915	WORD	n/a	wordpools/wordpool_EN.txt	HOSE	21	3	0	RepFR1	1	R1589T
241.98	1.6	287300	WORD	n/a	wordpools/wordpool_EN.txt	CROSS	22	3	0	RepFR1	1	R1589T
244.396	1.6	289716	WORD	n/a	wordpools/wordpool_EN.txt	BIRD	23	1	0	RepFR1	1	R1589T
246.78	1.6	292100	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	24	2	0	RepFR1	1	R1589T
249.165	1.6	294485	WORD	n/a	wordpools/wordpool_EN.txt	PORK	25	3	0	RepFR1	1	R1589T
251.547	1.6	296867	WORD	n/a	wordpools/wordpool_EN.txt	HOSE	26	3	0	RepFR1	1	R1589T
261.465	1.456	306785	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
262.921	0.623	308241	REC_WORD	1.456	n/a	BREAST	-999	-999	0	RepFR1	1	R1589T
263.544	0.585	308864	REC_WORD	2.079	n/a	PIT	-999	3	0	RepFR1	1	R1589T
264.129	7.382	309449	REC_WORD	2.664	n/a	HOSE	-999	3	0	RepFR1	1	R1589T
271.511	1.0	316831	REC_WORD_VV	10.046	n/a	<>	-999	-999	0	RepFR1	1	R1589T
272.511	19.206	317831	REC_WORD_VV	11.046	n/a	<>	-999	-999	0	RepFR1	1	R1589T
291.717	0.047	337037	REC_END	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1589T
291.764	18.725	337084	TRIAL_START	n/a	n/a	n/a	-999	-999	1	RepFR1	1	R1589T
310.489	3.0	355809	COUNTDOWN	n/a	n/a	n/a	-999	-999	1	RepFR1	1	R1589T
314.606	1.6	359926	WORD	n/a	wordpools/wordpool_EN.txt	SHIELD	0	3	1	RepFR1	1	R1589T
317.023	1.6	362343	WORD	n/a	wordpools/wordpool_EN.txt	TOAST	1	3	1	RepFR1	1	R1589T
319.541	1.6	364861	WORD	n/a	wordpools/wordpool_EN.txt	JAR	2	2	1	RepFR1	1	R1589T
321.941	1.6	367261	WORD	n/a	wordpools/wordpool_EN.txt	STREET	3	1	1	RepFR1	1	R1589T
324.375	1.6	369695	WORD	n/a	wordpools/wordpool_EN.txt	CASH	4	3	1	RepFR1	1	R1589T
326.909	1.6	372229	WORD	n/a	wordpools/wordpool_EN.txt	PERCH	5	3	1	RepFR1	1	R1589T
329.408	1.6	374728	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	6	3	1	RepFR1	1	R1589T
331.859	1.6	377179	WORD	n/a	wordpools/wordpool_EN.txt	BAR	7	2	1	RepFR1	1	R1589T
334.392	1.6	379712	WORD	n/a	wordpools/wordpool_EN.txt	PERCH	8	3	1	RepFR1	1	R1589T
336.76	1.6	382080	WORD	n/a	wordpools/wordpool_EN.txt	BAR	9	2	1	RepFR1	1	R1589T
339.21	1.6	384530	WORD	n/a	wordpools/wordpool_EN.txt	PALM	10	2	1	RepFR1	1	R1589T
341.594	1.6	386914	WORD	n/a	wordpools/wordpool_EN.txt	TOAST	11	3	1	RepFR1	1	R1589T
343.978	1.6	389298	WORD	n/a	wordpools/wordpool_EN.txt	CASH	12	3	1	RepFR1	1	R1589T
346.444	1.6	391764	WORD	n/a	wordpools/wordpool_EN.txt	PERCH	13	3	1	RepFR1	1	R1589T
349.028	1.6	394348	WORD	n/a	wordpools/wordpool_EN.txt	PURSE	14	1	1	RepFR1	1	R1589T
351.495	1.6	396815	WORD	n/a	wordpools/wordpool_EN.txt	TOAST	15	3	1	RepFR1	1	R1589T
354.012	1.6	399332	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	16	3	1	RepFR1	1	R1589T
356.529	1.6	401849	WORD	n/a	wordpools/wordpool_EN.txt	JAR	17	2	1	RepFR1	1	R1589T
359.013	1.6	404333	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	18	3	1	RepFR1	1	R1589T
361.48	1.6	406800	WORD	n/a	wordpools/wordpool_EN.txt	TRENCH	19	3	1	RepFR1	1	R1589T
364.031	1.6	409351	WORD	n/a	wordpools/wordpool_EN.txt	SHIELD	20	3	1	RepFR1	1	R1589T
366.564	1.6	411884	WORD	n/a	wordpools/wordpool_EN.txt	PALM	21	2	1	RepFR1	1	R1589T
369.048	1.6	414368	WORD	n/a	wordpools/wordpool_EN.txt	OAR	22	1	1	RepFR1	1	R1589T
371.648	1.6	416968	WORD	n/a	wordpools/wordpool_EN.txt	TRENCH	23	3	1	RepFR1	1	R1589T
374.215	1.6	419535	WORD	n/a	wordpools/wordpool_EN.txt	SHIELD	24	3	1	RepFR1	1	R1589T
376.749	1.6	422069	WORD	n/a	wordpools/wordpool_EN.txt	TRENCH	25	3	1	RepFR1	1	R1589T
379.182	1.6	424502	WORD	n/a	wordpools/wordpool_EN.txt	CASH	26	3	1	RepFR1	1	R1589T
389.135	0.921	434455	REC_START	n/a	n/a	n/a	-999	-999	1	RepFR1	1	R1589T
390.056	1.467	435376	REC_WORD	0.921	n/a	CASH	-999	3	1	RepFR1	1	R1589T
391.523	1.173	436843	REC_WORD	2.388	n/a	SHELL	-999	3	1	RepFR1	1	R1589T
392.696	3.575	438016	REC_WORD	3.561	n/a	TOAST	-999	3	1	RepFR1	1	R1589T
396.271	7.462	441591	REC_WORD	7.136	n/a	PIT	-999	3	1	RepFR1	1	R1589T
403.733	1.0	449053	REC_WORD_VV	14.598	n/a	<>	-999	-999	1	RepFR1	1	R1589T
404.733	14.623	450053	REC_WORD_VV	15.598	n/a	<>	-999	-999	1	RepFR1	1	R1589T
419.356	0.044	464676	REC_END	n/a	n/a	n/a	-999	-999	1	RepFR1	1	R1589T
419.4	9.589	464720	TRIAL_START	n/a	n/a	n/a	-999	-999	2	RepFR1	1	R1589T
428.989	3.0	474309	COUNTDOWN	n/a	n/a	n/a	-999	-999	2	RepFR1	1	R1589T
433.274	1.6	478594	WORD	n/a	wordpools/wordpool_EN.txt	BADGE	0	3	2	RepFR1	1	R1589T
435.808	1.6	481128	WORD	n/a	wordpools/wordpool_EN.txt	PEA	1	2	2	RepFR1	1	R1589T
438.191	1.6	483511	WORD	n/a	wordpools/wordpool_EN.txt	FROG	2	3	2	RepFR1	1	R1589T
440.808	1.6	486128	WORD	n/a	wordpools/wordpool_EN.txt	TRIBE	3	3	2	RepFR1	1	R1589T
443.375	1.6	488695	WORD	n/a	wordpools/wordpool_EN.txt	CROWN	4	1	2	RepFR1	1	R1589T
445.742	1.6	491062	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	5	3	2	RepFR1	1	R1589T
448.259	1.6	493579	WORD	n/a	wordpools/wordpool_EN.txt	DOCK	6	2	2	RepFR1	1	R1589T
450.693	1.6	496013	WORD	n/a	wordpools/wordpool_EN.txt	BADGE	7	3	2	RepFR1	1	R1589T
453.243	1.6	498563	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	8	3	2	RepFR1	1	R1589T
455.777	1.6	501097	WORD	n/a	wordpools/wordpool_EN.txt	BOWL	9	3	2	RepFR1	1	R1589T
458.278	1.6	503598	WORD	n/a	wordpools/wordpool_EN.txt	GATE	10	2	2	RepFR1	1	R1589T
460.743	1.6	506063	WORD	n/a	wordpools/wordpool_EN.txt	EGG	11	1	2	RepFR1	1	R1589T
463.211	1.6	508531	WORD	n/a	wordpools/wordpool_EN.txt	TRIBE	12	3	2	RepFR1	1	R1589T
465.578	1.6	510898	WORD	n/a	wordpools/wordpool_EN.txt	FROG	13	3	2	RepFR1	1	R1589T
468.079	1.6	513399	WORD	n/a	wordpools/wordpool_EN.txt	STORM	14	1	2	RepFR1	1	R1589T
470.513	1.6	515833	WORD	n/a	wordpools/wordpool_EN.txt	SQUARE	15	3	2	RepFR1	1	R1589T
472.863	1.6	518183	WORD	n/a	wordpools/wordpool_EN.txt	FROG	16	3	2	RepFR1	1	R1589T
475.329	1.6	520649	WORD	n/a	wordpools/wordpool_EN.txt	SQUARE	17	3	2	RepFR1	1	R1589T
477.931	1.6	523251	WORD	n/a	wordpools/wordpool_EN.txt	PEA	18	2	2	RepFR1	1	R1589T
480.364	1.6	525684	WORD	n/a	wordpools/wordpool_EN.txt	TRIBE	19	3	2	RepFR1	1	R1589T
482.847	1.6	528167	WORD	n/a	wordpools/wordpool_EN.txt	DOCK	20	2	2	RepFR1	1	R1589T
485.448	1.6	530768	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	21	3	2	RepFR1	1	R1589T
488.048	1.6	533368	WORD	n/a	wordpools/wordpool_EN.txt	BADGE	22	3	2	RepFR1	1	R1589T
490.581	1.6	535901	WORD	n/a	wordpools/wordpool_EN.txt	BOWL	23	3	2	RepFR1	1	R1589T
493.149	1.6	538469	WORD	n/a	wordpools/wordpool_EN.txt	SQUARE	24	3	2	RepFR1	1	R1589T
495.598	1.6	540918	WORD	n/a	wordpools/wordpool_EN.txt	BOWL	25	3	2	RepFR1	1	R1589T
498.066	1.6	543386	WORD	n/a	wordpools/wordpool_EN.txt	GATE	26	2	2	RepFR1	1	R1589T
508.151	1.989	553471	REC_START	n/a	n/a	n/a	-999	-999	2	RepFR1	1	R1589T
510.14	2.199	555460	REC_WORD	1.989	n/a	TRIBE	-999	3	2	RepFR1	1	R1589T
512.339	2.508	557659	REC_WORD	4.188	n/a	STORM	-999	1	2	RepFR1	1	R1589T
514.847	0.601	560167	REC_WORD	6.696	n/a	FROG	-999	3	2	RepFR1	1	R1589T
515.448	10.614	560768	REC_WORD	7.297	n/a	SQUARE	-999	3	2	RepFR1	1	R1589T
526.062	1.0	571382	REC_WORD_VV	17.911	n/a	<>	-999	-999	2	RepFR1	1	R1589T
527.062	3.409	572382	REC_WORD_VV	18.911	n/a	<>	-999	-999	2	RepFR1	1	R1589T
530.471	1.0	575791	REC_WORD_VV	22.32	n/a	<>	-999	-999	2	RepFR1	1	R1589T
531.471	6.899	576791	REC_WORD_VV	23.32	n/a	<>	-999	-999	2	RepFR1	1	R1589T
538.37	0.048	583690	REC_END	n/a	n/a	n/a	-999	-999	2	RepFR1	1	R1589T
538.418	8.504	583738	TRIAL_START	n/a	n/a	n/a	-999	-999	3	RepFR1	1	R1589T
546.922	3.0	592242	COUNTDOWN	n/a	n/a	n/a	-999	-999	3	RepFR1	1	R1589T
550.99	1.6	596310	WORD	n/a	wordpools/wordpool_EN.txt	SWAMP	0	2	3	RepFR1	1	R1589T
553.424	1.6	598744	WORD	n/a	wordpools/wordpool_EN.txt	SEA	1	2	3	RepFR1	1	R1589T
555.924	1.6	601244	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	2	3	3	RepFR1	1	R1589T
558.308	1.6	603628	WORD	n/a	wordpools/wordpool_EN.txt	HOUND	3	3	3	RepFR1	1	R1589T
560.709	1.6	606029	WORD	n/a	wordpools/wordpool_EN.txt	SHOE	4	3	3	RepFR1	1	R1589T
563.209	1.6	608529	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	5	3	3	RepFR1	1	R1589T
565.676	1.6	610996	WORD	n/a	wordpools/wordpool_EN.txt	HUT	6	2	3	RepFR1	1	R1589T
568.176	1.6	613496	WORD	n/a	wordpools/wordpool_EN.txt	ARK	7	3	3	RepFR1	1	R1589T
570.56	1.6	615880	WORD	n/a	wordpools/wordpool_EN.txt	MOON	8	3	3	RepFR1	1	R1589T
573.045	1.6	618365	WORD	n/a	wordpools/wordpool_EN.txt	HOUND	9	3	3	RepFR1	1	R1589T
575.427	1.6	620747	WORD	n/a	wordpools/wordpool_EN.txt	HUT	10	2	3	RepFR1	1	R1589T
577.977	1.6	623297	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	11	3	3	RepFR1	1	R1589T
580.344	1.6	625664	WORD	n/a	wordpools/wordpool_EN.txt	ARK	12	3	3	RepFR1	1	R1589T
582.745	1.6	628065	WORD	n/a	wordpools/wordpool_EN.txt	MOON	13	3	3	RepFR1	1	R1589T
585.111	1.6	630431	WORD	n/a	wordpools/wordpool_EN.txt	SHOE	14	3	3	RepFR1	1	R1589T
587.663	1.6	632983	WORD	n/a	wordpools/wordpool_EN.txt	BOOT	15	3	3	RepFR1	1	R1589T
590.048	1.6	635368	WORD	n/a	wordpools/wordpool_EN.txt	SHOE	16	3	3	RepFR1	1	R1589T
592.479	1.6	637799	WORD	n/a	wordpools/wordpool_EN.txt	HOUND	17	3	3	RepFR1	1	R1589T
594.98	1.6	640300	WORD	n/a	wordpools/wordpool_EN.txt	POND	18	1	3	RepFR1	1	R1589T
597.497	1.6	642817	WORD	n/a	wordpools/wordpool_EN.txt	MOON	19	3	3	RepFR1	1	R1589T
600.081	1.6	645401	WORD	n/a	wordpools/wordpool_EN.txt	SEA	20	2	3	RepFR1	1	R1589T
602.531	1.6	647851	WORD	n/a	wordpools/wordpool_EN.txt	ARK	21	3	3	RepFR1	1	R1589T
604.949	1.6	650269	WORD	n/a	wordpools/wordpool_EN.txt	BOOT	22	3	3	RepFR1	1	R1589T
