onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.025	4239	START	n/a	n/a	n/a	-999	-999	0	RepFR1	3	R1642J
0.025	27.941	4264	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	3	R1642J
27.966	11.734	32205	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	3	R1642J
39.7	3.0	43939	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	3	R1642J
43.918	0.75	48157	WORD	n/a	wordpools/wordpool_EN.txt	MOLE	0	3	0	RepFR1	3	R1642J
45.483	0.75	49722	WORD	n/a	wordpools/wordpool_EN.txt	THRONE	1	3	0	RepFR1	3	R1642J
47.158	0.75	51397	WORD	n/a	wordpools/wordpool_EN.txt	MOLE	2	3	0	RepFR1	3	R1642J
48.666	0.75	52905	WORD	n/a	wordpools/wordpool_EN.txt	FLEET	3	2	0	RepFR1	3	R1642J
50.283	0.75	54522	WORD	n/a	wordpools/wordpool_EN.txt	WOOD	4	3	0	RepFR1	3	R1642J
51.875	0.75	56114	WORD	n/a	wordpools/wordpool_EN.txt	PALM	5	1	0	RepFR1	3	R1642J
53.633	0.75	57872	WORD	n/a	wordpools/wordpool_EN.txt	FUR	6	3	0	RepFR1	3	R1642J
55.191	0.75	59430	WORD	n/a	wordpools/wordpool_EN.txt	LUNCH	7	1	0	RepFR1	3	R1642J
56.857	0.75	61096	WORD	n/a	wordpools/wordpool_EN.txt	RIB	8	3	0	RepFR1	3	R1642J
58.492	0.75	62731	WORD	n/a	wordpools/wordpool_EN.txt	ARK	9	3	0	RepFR1	3	R1642J
60.142	0.75	64381	WORD	n/a	wordpools/wordpool_EN.txt	FLEET	10	2	0	RepFR1	3	R1642J
61.683	0.75	65922	WORD	n/a	wordpools/wordpool_EN.txt	THREAD	11	2	0	RepFR1	3	R1642J
63.217	0.75	67456	WORD	n/a	wordpools/wordpool_EN.txt	HEART	12	1	0	RepFR1	3	R1642J
64.842	0.75	69081	WORD	n/a	wordpools/wordpool_EN.txt	THRONE	13	3	0	RepFR1	3	R1642J
66.599	0.75	70838	WORD	n/a	wordpools/wordpool_EN.txt	SLUSH	14	2	0	RepFR1	3	R1642J
68.332	0.75	72571	WORD	n/a	wordpools/wordpool_EN.txt	RIB	15	3	0	RepFR1	3	R1642J
69.883	0.75	74122	WORD	n/a	wordpools/wordpool_EN.txt	FUR	16	3	0	RepFR1	3	R1642J
71.441	0.75	75680	WORD	n/a	wordpools/wordpool_EN.txt	MOLE	17	3	0	RepFR1	3	R1642J
73.083	0.75	77322	WORD	n/a	wordpools/wordpool_EN.txt	SLUSH	18	2	0	RepFR1	3	R1642J
74.759	0.75	78998	WORD	n/a	wordpools/wordpool_EN.txt	RIB	19	3	0	RepFR1	3	R1642J
76.517	0.75	80756	WORD	n/a	wordpools/wordpool_EN.txt	ARK	20	3	0	RepFR1	3	R1642J
78.258	0.75	82497	WORD	n/a	wordpools/wordpool_EN.txt	THREAD	21	2	0	RepFR1	3	R1642J
79.975	0.75	84214	WORD	n/a	wordpools/wordpool_EN.txt	THRONE	22	3	0	RepFR1	3	R1642J
81.517	0.75	85756	WORD	n/a	wordpools/wordpool_EN.txt	WOOD	23	3	0	RepFR1	3	R1642J
83.058	0.75	87297	WORD	n/a	wordpools/wordpool_EN.txt	ARK	24	3	0	RepFR1	3	R1642J
84.65	0.75	88889	WORD	n/a	wordpools/wordpool_EN.txt	FUR	25	3	0	RepFR1	3	R1642J
86.374	0.75	90613	WORD	n/a	wordpools/wordpool_EN.txt	WOOD	26	3	0	RepFR1	3	R1642J
95.608	2.628	99847	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	3	R1642J
98.236	3.515	102475	REC_WORD	2.628	n/a	RIB	-999	3	0	RepFR1	3	R1642J
