onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.006	8243	START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1613T
0.006	54.499	8249	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1613T
54.505	22.052	62748	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1613T
76.557	3.0	84800	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1613T
80.824	0.75	89067	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	0	3	0	RepFR1	1	R1613T
82.442	0.75	90685	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	1	3	0	RepFR1	1	R1613T
83.991	0.75	92234	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	2	3	0	RepFR1	1	R1613T
85.592	0.75	93835	WORD	n/a	wordpools/wordpool_EN.txt	STEM	3	3	0	RepFR1	1	R1613T
87.127	0.75	95370	WORD	n/a	wordpools/wordpool_EN.txt	CAT	4	3	0	RepFR1	1	R1613T
88.643	0.75	96886	WORD	n/a	wordpools/wordpool_EN.txt	SPARK	5	2	0	RepFR1	1	R1613T
90.259	0.75	98502	WORD	n/a	wordpools/wordpool_EN.txt	WOOD	6	1	0	RepFR1	1	R1613T
91.893	0.75	100136	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	7	3	0	RepFR1	1	R1613T
93.576	0.75	101819	WORD	n/a	wordpools/wordpool_EN.txt	SMOG	8	3	0	RepFR1	1	R1613T
95.126	0.75	103369	WORD	n/a	wordpools/wordpool_EN.txt	STAIR	9	2	0	RepFR1	1	R1613T
96.826	0.75	105069	WORD	n/a	wordpools/wordpool_EN.txt	SMOG	10	3	0	RepFR1	1	R1613T
98.511	0.75	106754	WORD	n/a	wordpools/wordpool_EN.txt	SPARK	11	2	0	RepFR1	1	R1613T
100.26	0.75	108503	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	12	3	0	RepFR1	1	R1613T
101.877	0.75	110120	WORD	n/a	wordpools/wordpool_EN.txt	STEM	13	3	0	RepFR1	1	R1613T
103.61	0.75	111853	WORD	n/a	wordpools/wordpool_EN.txt	GATE	14	2	0	RepFR1	1	R1613T
105.328	0.75	113571	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	15	3	0	RepFR1	1	R1613T
106.911	0.75	115154	WORD	n/a	wordpools/wordpool_EN.txt	STAIR	16	2	0	RepFR1	1	R1613T
108.478	0.75	116721	WORD	n/a	wordpools/wordpool_EN.txt	BAND	17	1	0	RepFR1	1	R1613T
110.181	0.75	118424	WORD	n/a	wordpools/wordpool_EN.txt	CAT	18	3	0	RepFR1	1	R1613T
111.762	0.75	120005	WORD	n/a	wordpools/wordpool_EN.txt	ICE	19	1	0	RepFR1	1	R1613T
113.328	0.75	121571	WORD	n/a	wordpools/wordpool_EN.txt	GATE	20	2	0	RepFR1	1	R1613T
114.864	0.75	123107	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	21	3	0	RepFR1	1	R1613T
116.58	0.75	124823	WORD	n/a	wordpools/wordpool_EN.txt	CAT	22	3	0	RepFR1	1	R1613T
118.113	0.75	126356	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	23	3	0	RepFR1	1	R1613T
119.83	0.75	128073	WORD	n/a	wordpools/wordpool_EN.txt	SMOG	24	3	0	RepFR1	1	R1613T
121.413	0.75	129656	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	25	3	0	RepFR1	1	R1613T
123.063	0.75	131306	WORD	n/a	wordpools/wordpool_EN.txt	STEM	26	3	0	RepFR1	1	R1613T
132.214	1.595	140457	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1613T
133.809	0.674	142052	REC_WORD	1.595	n/a	PIPE	-999	3	0	RepFR1	1	R1613T
134.483	0.602	142726	REC_WORD	2.269	n/a	ICE	-999	1	0	RepFR1	1	R1613T
135.085	0.499	143328	REC_WORD	2.871	n/a	TRAY	-999	3	0	RepFR1	1	R1613T
