onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.008	32453	START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1611T
0.008	64.468	32461	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1611T
64.476	9.388	96929	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1611T
73.864	3.0	106317	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1611T
78.061	0.75	110514	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	0	3	0	RepFR1	1	R1611T
79.744	0.75	112197	WORD	n/a	wordpools/wordpool_EN.txt	BENCH	1	3	0	RepFR1	1	R1611T
81.428	0.75	113881	WORD	n/a	wordpools/wordpool_EN.txt	KITE	2	3	0	RepFR1	1	R1611T
83.044	0.75	115497	WORD	n/a	wordpools/wordpool_EN.txt	MUD	3	2	0	RepFR1	1	R1611T
84.662	0.75	117115	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	4	3	0	RepFR1	1	R1611T
86.18	0.75	118633	WORD	n/a	wordpools/wordpool_EN.txt	BENCH	5	3	0	RepFR1	1	R1611T
87.829	0.75	120282	WORD	n/a	wordpools/wordpool_EN.txt	TANK	6	1	0	RepFR1	1	R1611T
89.53	0.75	121983	WORD	n/a	wordpools/wordpool_EN.txt	SMOG	7	2	0	RepFR1	1	R1611T
91.229	0.75	123682	WORD	n/a	wordpools/wordpool_EN.txt	POND	8	3	0	RepFR1	1	R1611T
92.88	0.75	125333	WORD	n/a	wordpools/wordpool_EN.txt	BENCH	9	3	0	RepFR1	1	R1611T
94.48	0.75	126933	WORD	n/a	wordpools/wordpool_EN.txt	POND	10	3	0	RepFR1	1	R1611T
96.147	0.75	128600	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	11	3	0	RepFR1	1	R1611T
97.813	0.75	130266	WORD	n/a	wordpools/wordpool_EN.txt	KITE	12	3	0	RepFR1	1	R1611T
99.431	0.75	131884	WORD	n/a	wordpools/wordpool_EN.txt	CASH	13	1	0	RepFR1	1	R1611T
101.097	0.75	133550	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	14	3	0	RepFR1	1	R1611T
102.663	0.75	135116	WORD	n/a	wordpools/wordpool_EN.txt	OX	15	1	0	RepFR1	1	R1611T
104.414	0.75	136867	WORD	n/a	wordpools/wordpool_EN.txt	KITE	16	3	0	RepFR1	1	R1611T
105.998	0.75	138451	WORD	n/a	wordpools/wordpool_EN.txt	RAIL	17	2	0	RepFR1	1	R1611T
107.531	0.75	139984	WORD	n/a	wordpools/wordpool_EN.txt	TRAY	18	3	0	RepFR1	1	R1611T
109.182	0.75	141635	WORD	n/a	wordpools/wordpool_EN.txt	POND	19	3	0	RepFR1	1	R1611T
110.765	0.75	143218	WORD	n/a	wordpools/wordpool_EN.txt	BAT	20	3	0	RepFR1	1	R1611T
112.466	0.75	144919	WORD	n/a	wordpools/wordpool_EN.txt	MUD	21	2	0	RepFR1	1	R1611T
114.015	0.75	146468	WORD	n/a	wordpools/wordpool_EN.txt	BAT	22	3	0	RepFR1	1	R1611T
115.598	0.75	148051	WORD	n/a	wordpools/wordpool_EN.txt	SMOG	23	2	0	RepFR1	1	R1611T
117.316	0.75	149769	WORD	n/a	wordpools/wordpool_EN.txt	RAIL	24	2	0	RepFR1	1	R1611T
118.866	0.75	151319	WORD	n/a	wordpools/wordpool_EN.txt	PIPE	25	3	0	RepFR1	1	R1611T
120.516	0.75	152969	WORD	n/a	wordpools/wordpool_EN.txt	BAT	26	3	0	RepFR1	1	R1611T
129.818	1.444	162271	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1611T
131.262	1.232	163715	REC_WORD	1.444	n/a	RAIL	-999	2	0	RepFR1	1	R1611T
132.494	3.269	164947	REC_WORD	2.676	n/a	PIPE	-999	3	0	RepFR1	1	R1611T
135.763	3.914	168216	REC_WORD	5.945	n/a	SMOG	-999	2	0	RepFR1	1	R1611T
139.677	15.615	172130	REC_WORD	9.859	n/a	KITE	-999	3	0	RepFR1	1	R1611T
155.292	4.758	187745	REC_WORD	25.474	n/a	TRAY	-999	3	0	RepFR1	1	R1611T
