onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.028	6479	START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
0.028	172.14	6507	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
172.168	7.975	178647	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
180.143	3.0	186622	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
184.393	0.75	190872	WORD	n/a	wordpools/wordpool_EN.txt	SIGN	0	3	0	RepFR1	2	R1642J
185.943	0.75	192422	WORD	n/a	wordpools/wordpool_EN.txt	SLUG	1	3	0	RepFR1	2	R1642J
187.592	0.75	194071	WORD	n/a	wordpools/wordpool_EN.txt	GATE	2	2	0	RepFR1	2	R1642J
189.218	0.75	195697	WORD	n/a	wordpools/wordpool_EN.txt	SLIME	3	3	0	RepFR1	2	R1642J
190.927	0.75	197406	WORD	n/a	wordpools/wordpool_EN.txt	STONE	4	1	0	RepFR1	2	R1642J
192.469	0.75	198948	WORD	n/a	wordpools/wordpool_EN.txt	SLUG	5	3	0	RepFR1	2	R1642J
193.993	0.75	200472	WORD	n/a	wordpools/wordpool_EN.txt	SEED	6	3	0	RepFR1	2	R1642J
195.685	0.75	202164	WORD	n/a	wordpools/wordpool_EN.txt	SKI	7	1	0	RepFR1	2	R1642J
197.343	0.75	203822	WORD	n/a	wordpools/wordpool_EN.txt	FAN	8	3	0	RepFR1	2	R1642J
198.909	0.75	205388	WORD	n/a	wordpools/wordpool_EN.txt	HOOF	9	2	0	RepFR1	2	R1642J
200.593	0.75	207072	WORD	n/a	wordpools/wordpool_EN.txt	SEED	10	3	0	RepFR1	2	R1642J
202.318	0.75	208797	WORD	n/a	wordpools/wordpool_EN.txt	SIGN	11	3	0	RepFR1	2	R1642J
203.877	0.75	210356	WORD	n/a	wordpools/wordpool_EN.txt	GATE	12	2	0	RepFR1	2	R1642J
205.51	0.75	211989	WORD	n/a	wordpools/wordpool_EN.txt	HOOF	13	2	0	RepFR1	2	R1642J
207.169	0.75	213648	WORD	n/a	wordpools/wordpool_EN.txt	SLUG	14	3	0	RepFR1	2	R1642J
208.72	0.75	215199	WORD	n/a	wordpools/wordpool_EN.txt	FAN	15	3	0	RepFR1	2	R1642J
210.243	0.75	216722	WORD	n/a	wordpools/wordpool_EN.txt	LAWN	16	3	0	RepFR1	2	R1642J
211.794	0.75	218273	WORD	n/a	wordpools/wordpool_EN.txt	HEART	17	2	0	RepFR1	2	R1642J
213.327	0.75	219806	WORD	n/a	wordpools/wordpool_EN.txt	LAWN	18	3	0	RepFR1	2	R1642J
214.843	0.75	221322	WORD	n/a	wordpools/wordpool_EN.txt	FAN	19	3	0	RepFR1	2	R1642J
216.501	0.75	222980	WORD	n/a	wordpools/wordpool_EN.txt	CROWN	20	1	0	RepFR1	2	R1642J
218.085	0.75	224564	WORD	n/a	wordpools/wordpool_EN.txt	SLIME	21	3	0	RepFR1	2	R1642J
219.718	0.75	226197	WORD	n/a	wordpools/wordpool_EN.txt	SEED	22	3	0	RepFR1	2	R1642J
221.234	0.75	227713	WORD	n/a	wordpools/wordpool_EN.txt	SLIME	23	3	0	RepFR1	2	R1642J
222.926	0.75	229405	WORD	n/a	wordpools/wordpool_EN.txt	HEART	24	2	0	RepFR1	2	R1642J
224.635	0.75	231114	WORD	n/a	wordpools/wordpool_EN.txt	SIGN	25	3	0	RepFR1	2	R1642J
226.302	0.75	232781	WORD	n/a	wordpools/wordpool_EN.txt	LAWN	26	3	0	RepFR1	2	R1642J
235.434	1.922	241913	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
237.356	2.108	243835	REC_WORD	1.922	n/a	SIGN	-999	3	0	RepFR1	2	R1642J
239.464	2.879	245943	REC_WORD	4.03	n/a	SEAL	-999	3	0	RepFR1	2	R1642J
242.343	2.223	248822	REC_WORD	6.909	n/a	SLUG	-999	3	0	RepFR1	2	R1642J
244.566	1.973	251045	REC_WORD	9.132	n/a	HOOF	-999	2	0	RepFR1	2	R1642J
246.539	7.864	253018	REC_WORD	11.105	n/a	SEED	-999	3	0	RepFR1	2	R1642J
254.403	8.356	260882	REC_WORD	18.969	n/a	COVER	-999	-999	0	RepFR1	2	R1642J
262.759	2.829	269238	REC_WORD_VV	27.325	n/a	<>	-999	-999	0	RepFR1	2	R1642J
265.588	0.2	272067	REC_END	n/a	n/a	n/a	-999	-999	0	RepFR1	2	R1642J
265.788	80.446	272267	TRIAL_START	n/a	n/a	n/a	-999	-999	1	RepFR1	2	R1642J
