onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.031	4681	START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1651J
0.031	184.894	4712	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1651J
184.925	12.407	189606	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1651J
197.332	3.0	202013	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	0	R1651J
201.614	0.75	206295	WORD	n/a	wordpools/wordpool_EN.txt	SAIL	0	3	0	RepFR1	0	R1651J
203.2	0.75	207881	WORD	n/a	wordpools/wordpool_EN.txt	SMOKE	1	3	0	RepFR1	0	R1651J
204.714	0.75	209395	WORD	n/a	wordpools/wordpool_EN.txt	QUAIL	2	3	0	RepFR1	0	R1651J
206.283	0.75	210964	WORD	n/a	wordpools/wordpool_EN.txt	RAFT	3	2	0	RepFR1	0	R1651J
208.007	0.75	212688	WORD	n/a	wordpools/wordpool_EN.txt	BARN	4	3	0	RepFR1	0	R1651J
209.709	0.75	214390	WORD	n/a	wordpools/wordpool_EN.txt	SMOKE	5	3	0	RepFR1	0	R1651J
211.392	0.75	216073	WORD	n/a	wordpools/wordpool_EN.txt	CRIB	6	2	0	RepFR1	0	R1651J
213.102	0.75	217783	WORD	n/a	wordpools/wordpool_EN.txt	MAT	7	3	0	RepFR1	0	R1651J
214.61	0.75	219291	WORD	n/a	wordpools/wordpool_EN.txt	SNACK	8	3	0	RepFR1	0	R1651J
216.209	0.75	220890	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	9	1	0	RepFR1	0	R1651J
217.923	0.75	222604	WORD	n/a	wordpools/wordpool_EN.txt	QUAIL	10	3	0	RepFR1	0	R1651J
219.667	0.75	224348	WORD	n/a	wordpools/wordpool_EN.txt	CAGE	11	2	0	RepFR1	0	R1651J
221.209	0.75	225890	WORD	n/a	wordpools/wordpool_EN.txt	CRIB	12	2	0	RepFR1	0	R1651J
222.789	0.75	227470	WORD	n/a	wordpools/wordpool_EN.txt	MAT	13	3	0	RepFR1	0	R1651J
224.401	0.75	229082	WORD	n/a	wordpools/wordpool_EN.txt	RAFT	14	2	0	RepFR1	0	R1651J
