onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.009	5143	START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1628E
0.009	49.254	5152	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1628E
49.263	10.62	54406	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1628E
59.883	3.0	65026	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1628E
64.132	0.75	69275	WORD	n/a	wordpools/wordpool_EN.txt	HAZE	0	3	0	RepFR1	1	R1628E
65.782	0.75	70925	WORD	n/a	wordpools/wordpool_EN.txt	TART	1	1	0	RepFR1	1	R1628E
67.399	0.75	72542	WORD	n/a	wordpools/wordpool_EN.txt	FOAM	2	2	0	RepFR1	1	R1628E
69.017	0.75	74160	WORD	n/a	wordpools/wordpool_EN.txt	HAZE	3	3	0	RepFR1	1	R1628E
70.65	0.75	75793	WORD	n/a	wordpools/wordpool_EN.txt	PLATE	4	3	0	RepFR1	1	R1628E
72.266	0.75	77409	WORD	n/a	wordpools/wordpool_EN.txt	GIRL	5	3	0	RepFR1	1	R1628E
73.983	0.75	79126	WORD	n/a	wordpools/wordpool_EN.txt	EGG	6	3	0	RepFR1	1	R1628E
75.734	0.75	80877	WORD	n/a	wordpools/wordpool_EN.txt	CARD	7	3	0	RepFR1	1	R1628E
77.301	0.75	82444	WORD	n/a	wordpools/wordpool_EN.txt	EGG	8	3	0	RepFR1	1	R1628E
78.9	0.75	84043	WORD	n/a	wordpools/wordpool_EN.txt	HAZE	9	3	0	RepFR1	1	R1628E
80.534	0.75	85677	WORD	n/a	wordpools/wordpool_EN.txt	CARD	10	3	0	RepFR1	1	R1628E
82.101	0.75	87244	WORD	n/a	wordpools/wordpool_EN.txt	CUP	11	2	0	RepFR1	1	R1628E
83.751	0.75	88894	WORD	n/a	wordpools/wordpool_EN.txt	BOMB	12	3	0	RepFR1	1	R1628E
85.269	0.75	90412	WORD	n/a	wordpools/wordpool_EN.txt	VEST	13	2	0	RepFR1	1	R1628E
86.786	0.75	91929	WORD	n/a	wordpools/wordpool_EN.txt	GIRL	14	3	0	RepFR1	1	R1628E
88.336	0.75	93479	WORD	n/a	wordpools/wordpool_EN.txt	BOMB	15	3	0	RepFR1	1	R1628E
90.003	0.75	95146	WORD	n/a	wordpools/wordpool_EN.txt	SAIL	16	1	0	RepFR1	1	R1628E
91.67	0.75	96813	WORD	n/a	wordpools/wordpool_EN.txt	CARD	17	3	0	RepFR1	1	R1628E
