onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	repeats	list	experiment	session	subject
0.0	0.024	38334	START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1681J
0.024	16.126	38358	SESS_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1681J
16.15	11.138	54484	TRIAL_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1681J
27.288	3.0	65622	COUNTDOWN	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1681J
31.55	0.75	69884	WORD	n/a	wordpools/wordpool_EN.txt	CLAM	0	2	0	RepFR1	1	R1681J
33.188	0.75	71522	WORD	n/a	wordpools/wordpool_EN.txt	LAWN	1	1	0	RepFR1	1	R1681J
34.713	0.75	73047	WORD	n/a	wordpools/wordpool_EN.txt	MEAT	2	3	0	RepFR1	1	R1681J
36.446	0.75	74780	WORD	n/a	wordpools/wordpool_EN.txt	CLAY	3	3	0	RepFR1	1	R1681J
38.196	0.75	76530	WORD	n/a	wordpools/wordpool_EN.txt	WIFE	4	3	0	RepFR1	1	R1681J
39.909	0.75	78243	WORD	n/a	wordpools/wordpool_EN.txt	MEAT	5	3	0	RepFR1	1	R1681J
41.583	0.75	79917	WORD	n/a	wordpools/wordpool_EN.txt	BOX	6	3	0	RepFR1	1	R1681J
43.108	0.75	81442	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	7	3	0	RepFR1	1	R1681J
44.646	0.75	82980	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	8	3	0	RepFR1	1	R1681J
46.387	0.75	84721	WORD	n/a	wordpools/wordpool_EN.txt	BOX	9	3	0	RepFR1	1	R1681J
48.066	0.75	86400	WORD	n/a	wordpools/wordpool_EN.txt	MEAT	10	3	0	RepFR1	1	R1681J
49.751	0.75	88085	WORD	n/a	wordpools/wordpool_EN.txt	WIFE	11	3	0	RepFR1	1	R1681J
51.292	0.75	89626	WORD	n/a	wordpools/wordpool_EN.txt	WAVE	12	1	0	RepFR1	1	R1681J
53.001	0.75	91335	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	13	3	0	RepFR1	1	R1681J
54.742	0.75	93076	WORD	n/a	wordpools/wordpool_EN.txt	CLAY	14	3	0	RepFR1	1	R1681J
56.346	0.75	94680	WORD	n/a	wordpools/wordpool_EN.txt	CLAM	15	2	0	RepFR1	1	R1681J
58.063	0.75	96397	WORD	n/a	wordpools/wordpool_EN.txt	PASTE	16	1	0	RepFR1	1	R1681J
59.733	0.75	98067	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	17	3	0	RepFR1	1	R1681J
61.3	0.75	99634	WORD	n/a	wordpools/wordpool_EN.txt	PAIL	18	2	0	RepFR1	1	R1681J
62.887	0.75	101221	WORD	n/a	wordpools/wordpool_EN.txt	BOX	19	3	0	RepFR1	1	R1681J
64.506	0.75	102840	WORD	n/a	wordpools/wordpool_EN.txt	STEAK	20	3	0	RepFR1	1	R1681J
66.212	0.75	104546	WORD	n/a	wordpools/wordpool_EN.txt	WIFE	21	3	0	RepFR1	1	R1681J
67.834	0.75	106168	WORD	n/a	wordpools/wordpool_EN.txt	PAIL	22	2	0	RepFR1	1	R1681J
69.392	0.75	107726	WORD	n/a	wordpools/wordpool_EN.txt	TENT	23	2	0	RepFR1	1	R1681J
70.946	0.75	109280	WORD	n/a	wordpools/wordpool_EN.txt	CLAY	24	3	0	RepFR1	1	R1681J
72.675	0.75	111009	WORD	n/a	wordpools/wordpool_EN.txt	GIFT	25	3	0	RepFR1	1	R1681J
74.367	0.75	112701	WORD	n/a	wordpools/wordpool_EN.txt	TENT	26	2	0	RepFR1	1	R1681J
83.645	1.02	121979	REC_START	n/a	n/a	n/a	-999	-999	0	RepFR1	1	R1681J
84.665	0.739	122999	REC_WORD_VV	1.02	n/a	<>	-999	-999	0	RepFR1	1	R1681J
